data_extracao_utc,endpoint_origem,json_path_lista,src__id,src__name,src__state,src__population,src__currentyear,src__lastyear,src__odslist,src__signataria
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,5006259,Novo Horizonte do Sul (MS),Mato Grosso do Sul,4721,2025,2015,"[{""goal"":1,""variationValue"":22.84,""variationScale"":""UP"",""currentScore"":50.91,""lastScore"":39.28},{""goal"":2,""variationValue"":1.23,""variationScale"":""EQUAL"",""currentScore"":52.99,""lastScore"":52.34},{""goal"":3,""variationValue"":-10.02,""variationScale"":""DOWN"",""currentScore"":76.12,""lastScore"":83.75},{""goal"":4,""variationValue"":15.57,""variationScale"":""UP"",""currentScore"":62.81,""lastScore"":53.03},{""goal"":5,""variationValue"":40.8,""variationScale"":""UP"",""currentScore"":48.46,""lastScore"":28.69},{""goal"":6,""variationValue"":57.68,""variationScale"":""UP"",""currentScore"":65.9,""lastScore"":27.89},{""goal"":7,""variationValue"":2.41,""variationScale"":""EQUAL"",""currentScore"":97.65,""lastScore"":95.3},{""goal"":8,""variationValue"":-5.2,""variationScale"":""DOWN"",""currentScore"":60.6,""lastScore"":63.75},{""goal"":9,""variationValue"":-143.36,""variationScale"":""DOWN"",""currentScore"":13.4,""lastScore"":32.61},{""goal"":10,""variationValue"":-71.98,""variationScale"":""DOWN"",""currentScore"":43.9,""lastScore"":75.5},{""goal"":11,""variationValue"":-17.34,""variationScale"":""DOWN"",""currentScore"":63.84,""lastScore"":74.91},{""goal"":12,""variationValue"":49.54,""variationScale"":""UP"",""currentScore"":66.05,""lastScore"":33.33},{""goal"":13,""variationValue"":18.69,""variationScale"":""UP"",""currentScore"":61.11,""lastScore"":49.69},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":0.0,""lastScore"":0.0},{""goal"":15,""variationValue"":74.71,""variationScale"":""UP"",""currentScore"":52.83,""lastScore"":13.36},{""goal"":16,""variationValue"":-233.33,""variationScale"":""DOWN"",""currentScore"":30.0,""lastScore"":100.0},{""goal"":17,""variationValue"":55.5,""variationScale"":""UP"",""currentScore"":26.63,""lastScore"":11.85}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,3141108,Matozinhos (MG),Minas Gerais,37618,2025,2015,"[{""goal"":1,""variationValue"":-12.34,""variationScale"":""DOWN"",""currentScore"":56.09,""lastScore"":63.01},{""goal"":2,""variationValue"":-35.98,""variationScale"":""DOWN"",""currentScore"":42.91,""lastScore"":58.35},{""goal"":3,""variationValue"":-19.07,""variationScale"":""DOWN"",""currentScore"":62.65,""lastScore"":74.6},{""goal"":4,""variationValue"":26.95,""variationScale"":""UP"",""currentScore"":57.21,""lastScore"":41.79},{""goal"":5,""variationValue"":54.07,""variationScale"":""UP"",""currentScore"":36.99,""lastScore"":16.99},{""goal"":6,""variationValue"":-1.26,""variationScale"":""EQUAL"",""currentScore"":68.06,""lastScore"":68.92},{""goal"":7,""variationValue"":-6.53,""variationScale"":""DOWN"",""currentScore"":93.11,""lastScore"":99.19},{""goal"":8,""variationValue"":-1.19,""variationScale"":""EQUAL"",""currentScore"":50.49,""lastScore"":51.09},{""goal"":9,""variationValue"":-84.68,""variationScale"":""DOWN"",""currentScore"":19.84,""lastScore"":36.64},{""goal"":10,""variationValue"":-31.83,""variationScale"":""DOWN"",""currentScore"":53.94,""lastScore"":71.11},{""goal"":11,""variationValue"":-54.67,""variationScale"":""DOWN"",""currentScore"":56.7,""lastScore"":87.7},{""goal"":12,""variationValue"":21.72,""variationScale"":""UP"",""currentScore"":42.58,""lastScore"":33.33},{""goal"":13,""variationValue"":-14.0,""variationScale"":""DOWN"",""currentScore"":81.16,""lastScore"":92.52},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":43.09,""lastScore"":43.09},{""goal"":15,""variationValue"":99.12,""variationScale"":""UP"",""currentScore"":42.18,""lastScore"":0.37},{""goal"":16,""variationValue"":41.12,""variationScale"":""UP"",""currentScore"":45.36,""lastScore"":26.71},{""goal"":17,""variationValue"":41.71,""variationScale"":""UP"",""currentScore"":20.81,""lastScore"":12.13}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,5003504,Douradina (MS),Mato Grosso do Sul,5578,2025,2015,"[{""goal"":1,""variationValue"":-6.41,""variationScale"":""DOWN"",""currentScore"":41.34,""lastScore"":43.99},{""goal"":2,""variationValue"":-54.14,""variationScale"":""DOWN"",""currentScore"":34.3,""lastScore"":52.87},{""goal"":3,""variationValue"":-11.04,""variationScale"":""DOWN"",""currentScore"":68.01,""lastScore"":75.52},{""goal"":4,""variationValue"":15.46,""variationScale"":""UP"",""currentScore"":60.8,""lastScore"":51.4},{""goal"":5,""variationValue"":28.1,""variationScale"":""UP"",""currentScore"":55.24,""lastScore"":39.72},{""goal"":6,""variationValue"":28.27,""variationScale"":""UP"",""currentScore"":62.47,""lastScore"":44.81},{""goal"":7,""variationValue"":8.77,""variationScale"":""UP"",""currentScore"":90.23,""lastScore"":82.32},{""goal"":8,""variationValue"":-15.11,""variationScale"":""DOWN"",""currentScore"":50.17,""lastScore"":57.75},{""goal"":9,""variationValue"":-190.27,""variationScale"":""DOWN"",""currentScore"":5.24,""lastScore"":15.21},{""goal"":10,""variationValue"":-12.16,""variationScale"":""DOWN"",""currentScore"":59.55,""lastScore"":66.79},{""goal"":11,""variationValue"":12.48,""variationScale"":""UP"",""currentScore"":83.71,""lastScore"":73.26},{""goal"":12,""variationValue"":66.67,""variationScale"":""UP"",""currentScore"":100.0,""lastScore"":33.33},{""goal"":13,""variationValue"":1.17,""variationScale"":""EQUAL"",""currentScore"":70.9,""lastScore"":70.07},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":0.0,""lastScore"":0.0},{""goal"":15,""variationValue"":83.84,""variationScale"":""UP"",""currentScore"":20.05,""lastScore"":3.24},{""goal"":16,""variationValue"":52.7,""variationScale"":""UP"",""currentScore"":52.85,""lastScore"":25.0},{""goal"":17,""variationValue"":56.85,""variationScale"":""UP"",""currentScore"":18.26,""lastScore"":7.88}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,3111705,Canaã (MG),Minas Gerais,4715,2025,2015,"[{""goal"":1,""variationValue"":-0.08,""variationScale"":""EQUAL"",""currentScore"":52.86,""lastScore"":52.9},{""goal"":2,""variationValue"":-34.68,""variationScale"":""DOWN"",""currentScore"":48.82,""lastScore"":65.75},{""goal"":3,""variationValue"":5.13,""variationScale"":""UP"",""currentScore"":83.81,""lastScore"":79.51},{""goal"":4,""variationValue"":21.84,""variationScale"":""UP"",""currentScore"":60.3,""lastScore"":47.13},{""goal"":5,""variationValue"":32.22,""variationScale"":""UP"",""currentScore"":53.14,""lastScore"":36.02},{""goal"":6,""variationValue"":17.75,""variationScale"":""UP"",""currentScore"":47.83,""lastScore"":39.34},{""goal"":7,""variationValue"":-13.69,""variationScale"":""DOWN"",""currentScore"":85.83,""lastScore"":97.58},{""goal"":8,""variationValue"":-28.7,""variationScale"":""DOWN"",""currentScore"":52.68,""lastScore"":67.8},{""goal"":9,""variationValue"":-375.97,""variationScale"":""DOWN"",""currentScore"":7.24,""lastScore"":34.46},{""goal"":10,""variationValue"":-20.28,""variationScale"":""DOWN"",""currentScore"":58.53,""lastScore"":70.4},{""goal"":11,""variationValue"":6.55,""variationScale"":""UP"",""currentScore"":94.01,""lastScore"":87.85},{""goal"":12,""variationValue"":29.56,""variationScale"":""UP"",""currentScore"":47.32,""lastScore"":33.33},{""goal"":13,""variationValue"":-16.29,""variationScale"":""DOWN"",""currentScore"":75.83,""lastScore"":88.18},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":0.0,""lastScore"":0.0},{""goal"":15,""variationValue"":87.93,""variationScale"":""UP"",""currentScore"":20.13,""lastScore"":2.43},{""goal"":16,""variationValue"":-46.03,""variationScale"":""DOWN"",""currentScore"":68.48,""lastScore"":100.0},{""goal"":17,""variationValue"":69.49,""variationScale"":""UP"",""currentScore"":16.29,""lastScore"":4.97}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,3130051,Icaraí de Minas (MG),Minas Gerais,10677,2025,2015,"[{""goal"":1,""variationValue"":-44.52,""variationScale"":""DOWN"",""currentScore"":35.76,""lastScore"":51.68},{""goal"":2,""variationValue"":-47.27,""variationScale"":""DOWN"",""currentScore"":47.45,""lastScore"":69.88},{""goal"":3,""variationValue"":17.7,""variationScale"":""UP"",""currentScore"":80.23,""lastScore"":66.03},{""goal"":4,""variationValue"":20.64,""variationScale"":""UP"",""currentScore"":56.06,""lastScore"":44.49},{""goal"":5,""variationValue"":11.39,""variationScale"":""UP"",""currentScore"":51.26,""lastScore"":45.42},{""goal"":6,""variationValue"":-0.47,""variationScale"":""EQUAL"",""currentScore"":61.83,""lastScore"":62.12},{""goal"":7,""variationValue"":-8.31,""variationScale"":""DOWN"",""currentScore"":76.75,""lastScore"":83.13},{""goal"":8,""variationValue"":-46.14,""variationScale"":""DOWN"",""currentScore"":29.17,""lastScore"":42.63},{""goal"":9,""variationValue"":-683.7,""variationScale"":""DOWN"",""currentScore"":6.38,""lastScore"":50.0},{""goal"":10,""variationValue"":16.51,""variationScale"":""UP"",""currentScore"":74.01,""lastScore"":61.79},{""goal"":11,""variationValue"":-39.71,""variationScale"":""DOWN"",""currentScore"":64.24,""lastScore"":89.75},{""goal"":12,""variationValue"":66.67,""variationScale"":""UP"",""currentScore"":100.0,""lastScore"":33.33},{""goal"":13,""variationValue"":-22.46,""variationScale"":""DOWN"",""currentScore"":50.54,""lastScore"":61.89},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":39.29,""lastScore"":39.29},{""goal"":15,""variationValue"":49.36,""variationScale"":""UP"",""currentScore"":7.05,""lastScore"":3.57},{""goal"":16,""variationValue"":-17.76,""variationScale"":""DOWN"",""currentScore"":84.92,""lastScore"":100.0},{""goal"":17,""variationValue"":60.02,""variationScale"":""UP"",""currentScore"":8.08,""lastScore"":3.23}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,5003801,Fátima do Sul (MS),Mato Grosso do Sul,20609,2025,2015,"[{""goal"":1,""variationValue"":-27.12,""variationScale"":""DOWN"",""currentScore"":48.31,""lastScore"":61.41},{""goal"":2,""variationValue"":-41.88,""variationScale"":""DOWN"",""currentScore"":47.23,""lastScore"":67.01},{""goal"":3,""variationValue"":5.37,""variationScale"":""UP"",""currentScore"":74.08,""lastScore"":70.1},{""goal"":4,""variationValue"":14.07,""variationScale"":""UP"",""currentScore"":63.55,""lastScore"":54.61},{""goal"":5,""variationValue"":65.45,""variationScale"":""UP"",""currentScore"":51.89,""lastScore"":17.93},{""goal"":6,""variationValue"":25.05,""variationScale"":""UP"",""currentScore"":62.27,""lastScore"":46.67},{""goal"":7,""variationValue"":0.5,""variationScale"":""EQUAL"",""currentScore"":99.5,""lastScore"":99.0},{""goal"":8,""variationValue"":-13.71,""variationScale"":""DOWN"",""currentScore"":48.01,""lastScore"":54.59},{""goal"":9,""variationValue"":-51.29,""variationScale"":""DOWN"",""currentScore"":17.47,""lastScore"":26.43},{""goal"":10,""variationValue"":-33.41,""variationScale"":""DOWN"",""currentScore"":44.39,""lastScore"":59.22},{""goal"":11,""variationValue"":-32.06,""variationScale"":""DOWN"",""currentScore"":68.38,""lastScore"":90.3},{""goal"":12,""variationValue"":69.24,""variationScale"":""UP"",""currentScore"":100.0,""lastScore"":30.76},{""goal"":13,""variationValue"":-13.07,""variationScale"":""DOWN"",""currentScore"":76.18,""lastScore"":86.14},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":11.92,""lastScore"":11.92},{""goal"":15,""variationValue"":84.71,""variationScale"":""UP"",""currentScore"":6.67,""lastScore"":1.02},{""goal"":16,""variationValue"":-11.82,""variationScale"":""DOWN"",""currentScore"":35.53,""lastScore"":39.73},{""goal"":17,""variationValue"":59.22,""variationScale"":""UP"",""currentScore"":17.51,""lastScore"":7.14}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,4305173,Cerro Grande do Sul (RS),Rio Grande do Sul,9178,2025,2015,"[{""goal"":1,""variationValue"":5.98,""variationScale"":""UP"",""currentScore"":59.82,""lastScore"":56.24},{""goal"":2,""variationValue"":-35.49,""variationScale"":""DOWN"",""currentScore"":47.14,""lastScore"":63.87},{""goal"":3,""variationValue"":-8.12,""variationScale"":""DOWN"",""currentScore"":75.47,""lastScore"":81.6},{""goal"":4,""variationValue"":16.71,""variationScale"":""UP"",""currentScore"":56.44,""lastScore"":47.01},{""goal"":5,""variationValue"":63.71,""variationScale"":""UP"",""currentScore"":84.07,""lastScore"":30.51},{""goal"":6,""variationValue"":28.61,""variationScale"":""UP"",""currentScore"":59.49,""lastScore"":42.47},{""goal"":7,""variationValue"":-33.08,""variationScale"":""DOWN"",""currentScore"":69.17,""lastScore"":92.05},{""goal"":8,""variationValue"":-38.9,""variationScale"":""DOWN"",""currentScore"":50.67,""lastScore"":70.38},{""goal"":9,""variationValue"":-33.65,""variationScale"":""DOWN"",""currentScore"":6.3,""lastScore"":8.42},{""goal"":10,""variationValue"":-22.13,""variationScale"":""DOWN"",""currentScore"":61.83,""lastScore"":75.51},{""goal"":11,""variationValue"":-6.93,""variationScale"":""DOWN"",""currentScore"":84.96,""lastScore"":90.85},{""goal"":12,""variationValue"":36.16,""variationScale"":""UP"",""currentScore"":52.21,""lastScore"":33.33},{""goal"":13,""variationValue"":-12.62,""variationScale"":""DOWN"",""currentScore"":78.6,""lastScore"":88.52},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":0.0,""lastScore"":0.0},{""goal"":15,""variationValue"":94.46,""variationScale"":""UP"",""currentScore"":33.76,""lastScore"":1.87},{""goal"":16,""variationValue"":-61.24,""variationScale"":""DOWN"",""currentScore"":39.27,""lastScore"":63.32},{""goal"":17,""variationValue"":88.66,""variationScale"":""UP"",""currentScore"":13.67,""lastScore"":1.55}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,3158706,Santana do Garambéu (MG),Minas Gerais,2137,2025,2015,"[{""goal"":1,""variationValue"":-12.6,""variationScale"":""DOWN"",""currentScore"":45.96,""lastScore"":51.75},{""goal"":2,""variationValue"":-58.97,""variationScale"":""DOWN"",""currentScore"":33.95,""lastScore"":53.97},{""goal"":3,""variationValue"":-17.05,""variationScale"":""DOWN"",""currentScore"":67.35,""lastScore"":78.83},{""goal"":4,""variationValue"":33.53,""variationScale"":""UP"",""currentScore"":69.93,""lastScore"":46.48},{""goal"":5,""variationValue"":65.74,""variationScale"":""UP"",""currentScore"":59.14,""lastScore"":20.26},{""goal"":6,""variationValue"":5.18,""variationScale"":""UP"",""currentScore"":65.01,""lastScore"":61.64},{""goal"":7,""variationValue"":-13.77,""variationScale"":""DOWN"",""currentScore"":85.9,""lastScore"":97.73},{""goal"":8,""variationValue"":-26.49,""variationScale"":""DOWN"",""currentScore"":35.41,""lastScore"":44.79},{""goal"":9,""variationValue"":-1886.71,""variationScale"":""DOWN"",""currentScore"":1.43,""lastScore"":28.41},{""goal"":10,""variationValue"":-6.51,""variationScale"":""DOWN"",""currentScore"":72.16,""lastScore"":76.86},{""goal"":11,""variationValue"":7.42,""variationScale"":""UP"",""currentScore"":89.99,""lastScore"":83.31},{""goal"":12,""variationValue"":51.59,""variationScale"":""UP"",""currentScore"":68.85,""lastScore"":33.33},{""goal"":13,""variationValue"":-22.95,""variationScale"":""DOWN"",""currentScore"":62.7,""lastScore"":77.09},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":0.0,""lastScore"":0.0},{""goal"":15,""variationValue"":-537.08,""variationScale"":""DOWN"",""currentScore"":0.89,""lastScore"":5.67},{""goal"":16,""variationValue"":-33.33,""variationScale"":""DOWN"",""currentScore"":75.0,""lastScore"":100.0},{""goal"":17,""variationValue"":94.13,""variationScale"":""UP"",""currentScore"":39.15,""lastScore"":2.3}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,4207577,Iomerê (SC),Santa Catarina,2877,2025,2015,"[{""goal"":1,""variationValue"":-1.47,""variationScale"":""EQUAL"",""currentScore"":46.82,""lastScore"":47.51},{""goal"":2,""variationValue"":-29.45,""variationScale"":""DOWN"",""currentScore"":39.59,""lastScore"":51.25},{""goal"":3,""variationValue"":4.46,""variationScale"":""EQUAL"",""currentScore"":76.08,""lastScore"":72.69},{""goal"":4,""variationValue"":7.68,""variationScale"":""UP"",""currentScore"":70.74,""lastScore"":65.31},{""goal"":5,""variationValue"":17.97,""variationScale"":""UP"",""currentScore"":70.55,""lastScore"":57.87},{""goal"":6,""variationValue"":48.09,""variationScale"":""UP"",""currentScore"":63.28,""lastScore"":32.85},{""goal"":7,""variationValue"":-30.12,""variationScale"":""DOWN"",""currentScore"":76.85,""lastScore"":100.0},{""goal"":8,""variationValue"":-9.59,""variationScale"":""DOWN"",""currentScore"":68.01,""lastScore"":74.53},{""goal"":9,""variationValue"":-93.17,""variationScale"":""DOWN"",""currentScore"":17.12,""lastScore"":33.07},{""goal"":10,""variationValue"":-26.9,""variationScale"":""DOWN"",""currentScore"":70.25,""lastScore"":89.15},{""goal"":11,""variationValue"":7.02,""variationScale"":""UP"",""currentScore"":90.46,""lastScore"":84.11},{""goal"":12,""variationValue"":26.93,""variationScale"":""UP"",""currentScore"":50.83,""lastScore"":37.14},{""goal"":13,""variationValue"":15.01,""variationScale"":""UP"",""currentScore"":58.83,""lastScore"":50.0},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":0.0,""lastScore"":0.0},{""goal"":15,""variationValue"":-940.0,""variationScale"":""DOWN"",""currentScore"":0.25,""lastScore"":2.6},{""goal"":16,""variationValue"":-107.25,""variationScale"":""DOWN"",""currentScore"":48.25,""lastScore"":100.0},{""goal"":17,""variationValue"":47.53,""variationScale"":""UP"",""currentScore"":24.89,""lastScore"":13.06}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,4120309,Porto Vitória (PR),Paraná,3562,2025,2015,"[{""goal"":1,""variationValue"":5.63,""variationScale"":""UP"",""currentScore"":53.6,""lastScore"":50.58},{""goal"":2,""variationValue"":12.57,""variationScale"":""UP"",""currentScore"":60.78,""lastScore"":53.14},{""goal"":3,""variationValue"":16.44,""variationScale"":""UP"",""currentScore"":82.66,""lastScore"":69.07},{""goal"":4,""variationValue"":15.74,""variationScale"":""UP"",""currentScore"":72.0,""lastScore"":60.67},{""goal"":5,""variationValue"":64.63,""variationScale"":""UP"",""currentScore"":57.87,""lastScore"":20.47},{""goal"":6,""variationValue"":47.09,""variationScale"":""UP"",""currentScore"":68.78,""lastScore"":36.39},{""goal"":7,""variationValue"":-21.47,""variationScale"":""DOWN"",""currentScore"":75.45,""lastScore"":91.65},{""goal"":8,""variationValue"":-27.12,""variationScale"":""DOWN"",""currentScore"":51.21,""lastScore"":65.1},{""goal"":9,""variationValue"":-1476.02,""variationScale"":""DOWN"",""currentScore"":2.21,""lastScore"":34.83},{""goal"":10,""variationValue"":-32.75,""variationScale"":""DOWN"",""currentScore"":59.35,""lastScore"":78.79},{""goal"":11,""variationValue"":26.17,""variationScale"":""UP"",""currentScore"":89.02,""lastScore"":65.72},{""goal"":12,""variationValue"":36.49,""variationScale"":""UP"",""currentScore"":72.15,""lastScore"":45.82},{""goal"":13,""variationValue"":6.6,""variationScale"":""UP"",""currentScore"":77.88,""lastScore"":72.74},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":0.0,""lastScore"":0.0},{""goal"":15,""variationValue"":54.1,""variationScale"":""UP"",""currentScore"":7.43,""lastScore"":3.41},{""goal"":16,""variationValue"":-265.23,""variationScale"":""DOWN"",""currentScore"":27.38,""lastScore"":100.0},{""goal"":17,""variationValue"":14.78,""variationScale"":""UP"",""currentScore"":15.02,""lastScore"":12.8}]",False
